StockCode,Quantity,InvoiceDate
85099B,6,28-09-2022
85123A,4,28-09-2022
85099B,2,28-09-2022
85123A,6,28-09-2022
21212,3,28-09-2022
85123A,32,28-09-2022
85123A,6,28-09-2022
21977,2,28-09-2022
84991,2,28-09-2022
85099B,3,28-09-2022
85123A,6,28-09-2022
84879,16,28-09-2022
85123A,24,28-09-2022
85099B,10,28-09-2022
21977,24,28-09-2022
85099B,10,28-09-2022
21212,24,28-09-2022
85123A,2,28-09-2022
22492,36,28-09-2022
85123A,32,28-09-2022
21977,24,28-09-2022
84991,24,28-09-2022
22197,-3,28-09-2022
21212,2,28-09-2022
21977,1,28-09-2022
22197,6,28-09-2022
84879,32,28-09-2022
85099B,1,28-09-2022
85123A,1,28-09-2022
21212,24,28-09-2022
85099B,-1,28-09-2022
85123A,12,28-09-2022
84879,8,28-09-2022
84991,24,28-09-2023
22197,12,28-09-2023
84077,48,28-09-2023
22197,100,28-09-2023
85099B,3,28-09-2023
85099B,10,28-09-2023
85099B,10,28-09-2023
84879,8,28-09-2023
85099B,10,28-09-2023
85123A,6,28-09-2023
85099B,10,28-09-2023
84879,8,28-09-2023
85099B,10,28-09-2023
22492,36,28-09-2023
85123A,64,28-09-2023
21977,24,28-09-2023
84879,24,28-09-2023
21212,24,28-09-2023
21977,2,28-09-2023
85123A,1,28-09-2023
85123A,12,28-09-2023
17003,720,28-09-2023
85099B,10,28-09-2023
84077,96,28-09-2023
85099B,20,28-09-2023
84879,8,28-09-2023
85099B,2,28-09-2023
21212,6,28-09-2023
21977,6,28-09-2023
84991,12,28-09-2023
22197,12,28-09-2023
85123A,6,28-09-2023
84879,8,28-09-2023
84879,8,28-09-2023
84077,40,28-09-2023
84991,3,28-09-2023
21212,3,28-09-2023
21977,3,28-09-2023
17003,36,28-09-2023
85099B,5,28-09-2023
84879,160,28-09-2023
85123A,32,28-09-2023
21977,1,28-09-2023
22197,13,28-09-2023
84991,1,28-09-2023
22197,2,28-09-2023
17003,4,28-09-2023
21212,1,28-09-2023
22197,4,28-09-2023
84991,1,28-09-2023
85099B,1,28-09-2023
85123A,1,28-09-2023
85123A,3,28-09-2023
84879,16,28-10-2022
84879,24,28-10-2022
85099B,10,28-10-2022
21212,24,28-10-2022
85123A,320,28-10-2022
85123A,-320,28-10-2022
85099B,10,28-10-2022
85123A,32,28-10-2022
22197,1,28-10-2022
22197,1,28-10-2022
22197,1,28-10-2022
85099B,1,28-10-2022
85099B,13,28-10-2022
21977,2,28-10-2022
21212,7,28-10-2022
22197,5,28-10-2022
84879,8,28-10-2022
84991,2,28-10-2022
85099B,1,28-10-2022
85123A,3,28-10-2022
21212,24,28-10-2022
85123A,12,28-10-2022
22197,36,28-10-2022
85123A,32,28-10-2022
84879,16,28-10-2022
85123A,6,28-10-2022
84879,8,28-10-2022
85099B,10,28-10-2022
85123A,6,28-10-2022
84879,64,28-10-2022
85099B,20,28-10-2022
21212,24,28-10-2022
85099B,10,28-10-2022
84879,16,28-10-2022
84879,16,28-10-2022
84077,48,28-10-2022
85123A,6,28-10-2022
85123A,1,28-10-2022
21212,2,28-10-2022
21977,2,28-10-2022
22492,108,28-10-2023
84991,72,28-10-2023
22492,36,28-10-2023
84879,16,28-10-2023
22492,36,28-10-2023
85123A,6,28-10-2023
22197,12,28-10-2023
84991,2,28-10-2023
21212,2,28-10-2023
22197,1992,28-10-2023
21212,240,28-10-2023
84991,240,28-10-2023
84879,8,28-10-2023
22492,72,28-10-2023
21977,48,28-10-2023
85123A,6,28-10-2023
85099B,10,28-10-2023
85099B,1,28-10-2023
22197,48,28-10-2023
22197,13,28-10-2023
85123A,64,28-10-2023
85123A,2,28-10-2023
85123A,4,28-10-2023
84879,1,28-10-2023
84991,24,28-10-2023
84879,8,28-10-2023
84879,8,28-10-2023
84879,8,28-10-2023
21977,2,28-10-2023
21212,2,28-10-2023
84991,2,28-10-2023
85123A,1,28-10-2023
85099B,1,28-10-2023
85123A,5,28-10-2023
85123A,2,28-10-2023
85123A,5,28-11-2022
17003,72,28-11-2022
17003,36,28-11-2022
22197,7,28-11-2022
85099B,3,28-11-2022
21212,3,28-11-2022
22492,36,28-11-2022
85123A,8,28-11-2022
85123A,10,28-11-2022
85099B,1,28-11-2022
85123A,4,28-11-2022
21212,1,28-11-2022
85123A,3,28-11-2022
21212,24,28-11-2022
85123A,4,28-11-2022
85123A,2,28-11-2022
85123A,64,28-11-2022
21212,1,28-11-2022
21212,2,28-11-2022
21977,4,28-11-2022
85123A,4,28-11-2022
22492,36,28-11-2022
84879,16,28-11-2022
22197,6,28-11-2022
84879,3,28-11-2022
85123A,1,28-11-2022
85123A,5,28-11-2022
85123A,1,28-11-2022
84879,24,28-11-2022
85123A,4,28-11-2022
21212,3,28-11-2022
84991,24,28-11-2022
85123A,6,28-11-2022
84879,16,28-11-2022
85123A,2,28-11-2022
85099B,2,28-11-2022
84879,8,28-11-2022
22492,36,28-11-2022
84077,48,28-11-2022
22197,1,28-11-2022
21977,1,28-11-2022
21212,1,28-11-2022
85123A,1,28-11-2022
21212,1,28-11-2022
85123A,1,28-11-2022
85123A,2,28-11-2022
22197,2,28-11-2022
85099B,20,28-11-2023
84879,16,28-11-2023
84879,16,28-11-2023
85123A,32,28-11-2023
21977,24,28-11-2023
22197,1,28-11-2023
22197,12,28-11-2023
85099B,4,28-11-2023
22197,24,28-11-2023
22197,4,28-11-2023
85099B,10,28-11-2023
22197,48,28-11-2023
22197,20,28-11-2023
22197,3,28-11-2023
22197,14,28-11-2023
21212,24,28-11-2023
22197,4,28-11-2023
22197,4,28-11-2023
85123A,1,28-11-2023
22492,36,28-11-2023
21212,24,28-11-2023
22197,5,28-11-2023
21212,2,28-11-2023
85099B,4,28-11-2023
21977,1,28-11-2023
21212,1,28-11-2023
84991,1,28-11-2023
22197,3,28-11-2023
22197,12,28-11-2023
85123A,32,28-11-2023
22197,24,28-11-2023
84879,8,28-11-2023
85123A,64,28-11-2023
21212,4,28-11-2023
22197,17,28-11-2023
22492,1,28-11-2023
84879,16,28-11-2023
85099B,3,28-11-2023
85123A,1,28-11-2023
84077,48,28-11-2023
21977,4,28-11-2023
22197,53,28-11-2023
84077,10,28-11-2023
85099B,1,28-11-2023
85123A,3,28-11-2023
21212,5,28-11-2023
85123A,12,29-01-2022
85123A,6,29-01-2022
84879,16,29-01-2022
17003,36,29-01-2022
85123A,32,29-01-2022
85099B,50,29-01-2022
22197,500,29-01-2022
85123A,10,29-01-2022
85123A,32,29-01-2022
21212,24,29-01-2022
85123A,8,29-01-2022
85099B,4,29-01-2022
22197,12,29-01-2022
21212,24,29-01-2022
84879,8,29-01-2022
85123A,4,29-01-2022
21212,24,29-01-2022
85123A,12,29-01-2022
21977,48,29-01-2022
22197,8,29-01-2022
85123A,-2,29-01-2022
21977,1,29-01-2022
22197,11,29-01-2022
21977,1,29-01-2022
84879,8,29-01-2022
85123A,1,29-01-2022
85123A,14,29-01-2022
85099B,3,29-01-2022
85099B,5,29-01-2022
85123A,6,29-01-2022
21212,1,29-01-2022
84879,1,29-01-2022
84991,1,29-01-2022
21977,2,29-01-2022
21212,3,29-03-2022
21977,1,29-03-2022
85123A,1,29-03-2022
85123A,12,29-03-2022
84879,8,29-03-2022
21212,24,29-03-2022
85123A,32,29-03-2022
85123A,6,29-03-2022
85099B,10,29-03-2022
85123A,6,29-03-2022
21212,8,29-03-2022
84879,18,29-03-2022
84991,24,29-03-2022
85123A,6,29-03-2022
84879,8,29-03-2022
85123A,-5,29-03-2022
85123A,6,29-03-2022
85123A,32,29-03-2022
85099B,10,29-03-2022
85123A,2,29-03-2022
84991,6,29-03-2022
21977,6,29-03-2022
84077,48,29-03-2022
21212,24,29-03-2022
85123A,32,29-03-2022
85099B,10,29-03-2022
85099B,1,29-03-2022
84991,24,29-03-2022
21977,24,29-03-2022
85123A,64,29-03-2022
85099B,20,29-03-2022
85123A,4,29-03-2022
22197,363,29-03-2022
21212,98,29-03-2022
85123A,267,29-03-2022
85099B,2,29-03-2022
21977,2,29-03-2022
85099B,10,29-03-2023
85099B,10,29-03-2023
21212,24,29-03-2023
85123A,6,29-03-2023
21212,24,29-03-2023
21977,24,29-03-2023
84991,24,29-03-2023
85099B,10,29-03-2023
85099B,20,29-03-2023
85123A,6,29-03-2023
21212,240,29-03-2023
84991,240,29-03-2023
85099B,100,29-03-2023
85123A,12,29-03-2023
21212,24,29-03-2023
21977,24,29-03-2023
84991,24,29-03-2023
85099B,100,29-03-2023
85123A,64,29-03-2023
84879,8,29-03-2023
21212,24,29-03-2023
21212,24,29-03-2023
85099B,60,29-03-2023
84879,16,29-03-2023
84991,13,29-03-2023
21212,64,29-03-2023
22197,2,29-03-2023
85099B,8,29-03-2023
21977,2,29-03-2023
22197,20,29-03-2023
85099B,4,29-03-2023
21977,1,29-03-2023
22197,2,29-03-2023
85099B,3,29-03-2023
22197,2,29-03-2023
85099B,2,29-03-2023
21212,72,29-03-2023
84991,72,29-03-2023
17003,720,29-03-2023
17003,36,29-03-2023
85099B,10,29-03-2023
84991,24,29-03-2023
85123A,12,29-03-2023
85123A,12,29-03-2023
85123A,72,29-03-2023
85123A,1,29-03-2023
84991,1,29-03-2023
85099B,1,29-03-2023
22492,36,29-03-2023
21977,1,29-03-2023
22492,1,29-03-2023
84991,1,29-03-2023
85099B,4,29-03-2023
21212,2,29-03-2023
85099B,10,29-03-2023
84991,24,29-03-2023
21977,24,29-03-2023
21212,24,29-03-2023
22492,30,29-03-2023
22197,637,29-03-2023
85099B,211,29-03-2023
21212,2,29-03-2023
85123A,18,29-04-2022
85099B,20,29-04-2022
85123A,32,29-04-2022
22197,24,29-04-2022
84991,24,29-04-2022
85099B,100,29-04-2022
85123A,32,29-04-2022
85099B,10,29-04-2022
84991,24,29-04-2022
84879,24,29-04-2022
21977,24,29-04-2022
21212,24,29-04-2022
84077,48,29-04-2022
21977,24,29-04-2022
84991,24,29-04-2022
84879,16,29-04-2022
85123A,6,29-04-2022
85099B,10,29-04-2022
85099B,30,29-04-2022
84991,2,29-04-2022
21977,1,29-04-2022
85099B,1,29-04-2022
85123A,1,29-04-2022
85099B,1,29-04-2022
84879,8,29-04-2022
85123A,-5,29-04-2022
85099B,-1,29-04-2022
21212,24,29-04-2022
84991,24,29-04-2022
84077,48,29-04-2022
84991,24,29-04-2022
21212,48,29-04-2022
85123A,32,29-04-2022
85123A,6,29-04-2022
85123A,6,29-04-2022
21977,5,29-04-2022
21212,7,29-04-2022
85123A,6,29-04-2022
85123A,3,29-04-2022
85123A,5,29-04-2022
84077,48,29-04-2022
85123A,10,29-04-2022
22197,24,29-04-2022
84991,24,29-04-2022
21212,24,29-04-2022
21977,24,29-04-2022
85123A,12,29-04-2022
84879,8,29-04-2022
21212,24,29-04-2022
85123A,2,29-04-2022
85123A,6,29-04-2022
84879,8,29-04-2022
85099B,2,29-04-2022
85099B,100,29-04-2022
21212,2,29-04-2022
21977,1,29-04-2022
22197,2,29-04-2022
85099B,4,29-04-2022
85123A,3,29-04-2022
85099B,10,29-04-2022
85123A,1,29-04-2022
85123A,4,29-04-2022
84879,160,29-04-2022
17003,720,29-04-2022
21212,120,29-04-2022
21977,4,29-04-2022
84991,4,29-04-2022
84991,24,29-04-2022
22197,6,29-04-2022
21977,4,29-04-2022
84991,4,29-04-2022
21212,4,29-04-2022
85099B,10,29-04-2022
84879,32,29-05-2023
22197,30,29-05-2023
85123A,6,29-05-2023
85123A,2,29-05-2023
84879,8,29-05-2023
85123A,3,29-05-2023
85123A,1,29-05-2023
85123A,3,29-05-2023
21212,12,29-05-2023
84991,12,29-05-2023
85123A,3,29-05-2023
85123A,2,29-05-2023
85099B,10,29-05-2023
85123A,6,29-05-2023
84991,1,29-05-2023
85099B,2,29-05-2023
84879,16,29-06-2022
85099B,10,29-06-2022
84077,864,29-06-2022
85099B,20,29-06-2022
22197,12,29-06-2022
22197,12,29-06-2022
21212,24,29-06-2022
84991,24,29-06-2022
84879,16,29-06-2022
84077,96,29-06-2022
85123A,12,29-06-2022
84879,32,29-06-2022
85123A,3,29-06-2022
84991,24,29-06-2022
21212,24,29-06-2022
85099B,10,29-06-2022
84879,160,29-06-2022
22197,12,29-06-2022
22197,-1,29-06-2022
85123A,6,29-06-2022
84991,24,29-06-2022
85099B,3,29-06-2022
85123A,1,29-06-2022
84077,48,29-06-2022
85099B,400,29-06-2022
85123A,6,29-06-2022
85123A,24,29-06-2022
85099B,10,29-06-2022
21212,24,29-06-2022
21977,1,29-06-2022
85123A,1,29-06-2022
22197,1,29-06-2022
17003,2,29-06-2022
84879,24,29-06-2022
85099B,20,29-06-2022
85123A,24,29-06-2022
85099B,10,29-06-2022
85123A,5,29-06-2022
22492,36,29-06-2022
85123A,8,29-06-2022
85099B,20,29-06-2022
85099B,10,29-06-2022
84991,9,29-06-2022
85099B,200,29-06-2022
85099B,20,29-06-2022
21212,24,29-06-2022
22197,1,29-06-2022
84991,240,29-06-2022
21977,240,29-06-2022
21212,240,29-06-2022
85099B,20,29-06-2022
85099B,3,29-06-2022
22197,10,29-06-2022
84879,8,29-06-2023
21977,24,29-06-2023
21977,24,29-06-2023
85123A,6,29-06-2023
84879,8,29-06-2023
22197,24,29-06-2023
84879,8,29-06-2023
85099B,30,29-06-2023
85123A,4,29-06-2023
84991,120,29-06-2023
84991,12,29-06-2023
85099B,10,29-06-2023
22492,-36,29-06-2023
85099B,-1,29-06-2023
85099B,10,29-06-2023
85123A,24,29-06-2023
85123A,1,29-06-2023
21212,3,29-06-2023
85123A,3,29-06-2023
85099B,10,29-06-2023
17003,36,29-06-2023
85123A,32,29-06-2023
84879,80,29-06-2023
84077,3,29-06-2023
17003,2,29-06-2023
84991,1,29-06-2023
21212,1,29-06-2023
21212,3,29-06-2023
21977,1,29-06-2023
85123A,3,29-06-2023
85123A,4,29-06-2023
84879,8,29-07-2022
85123A,64,29-07-2022
85099B,40,29-07-2022
85123A,32,29-07-2022
85099B,20,29-07-2022
21977,24,29-07-2022
21212,24,29-07-2022
84077,192,29-07-2022
84077,5,29-07-2022
85099B,1,29-07-2022
85123A,3,29-07-2022
21212,1,29-07-2022
21212,3,29-07-2022
21977,3,29-07-2022
84991,1,29-07-2022
85099B,1,29-07-2022
22197,4,29-07-2022
21212,3,29-07-2022
85099B,200,29-07-2022
85099B,10,29-07-2022
85123A,32,29-07-2022
84879,16,29-07-2022
21212,1,29-07-2022
21977,1,29-07-2022
84077,15,29-07-2022
85099B,3,29-07-2022
85123A,6,29-07-2022
84879,8,29-07-2022
85099B,-1,29-07-2022
22492,36,29-07-2022
85123A,-2,29-07-2022
85123A,-1,29-07-2022
21212,2,29-07-2022
21212,24,29-07-2022
85099B,10,29-07-2022
85123A,32,29-07-2022
84991,1,29-07-2022
85099B,1,29-07-2022
85099B,10,29-07-2022
85123A,32,29-07-2022
21977,24,29-07-2022
84991,24,29-07-2022
21212,24,29-07-2022
22197,12,29-07-2022
84991,24,29-07-2022
85123A,18,29-07-2022
85099B,10,29-07-2022
22197,124,29-07-2022
84077,96,29-07-2022
85123A,1,29-07-2022
85099B,30,29-07-2022
21212,1,29-07-2022
84991,1,29-07-2022
85123A,2,29-07-2022
85123A,1,29-07-2022
85099B,5,29-07-2022
22197,5,29-07-2022
85099B,1,29-07-2022
85123A,6,29-07-2022
85123A,6,29-07-2023
84077,48,29-07-2023
85099B,10,29-07-2023
85123A,6,29-07-2023
21977,48,29-07-2023
84991,24,29-07-2023
85123A,6,29-07-2023
84879,8,29-07-2023
22197,48,29-07-2023
85123A,6,29-07-2023
85099B,20,29-07-2023
85099B,10,29-07-2023
85123A,6,29-07-2023
22197,24,29-07-2023
85123A,12,29-07-2023
84879,16,29-07-2023
84879,24,29-07-2023
85099B,10,29-07-2023
85099B,1,29-07-2023
84879,8,29-07-2023
21212,24,29-07-2023
84879,24,29-07-2023
21212,24,29-07-2023
85099B,10,29-07-2023
21212,24,29-07-2023
21977,24,29-07-2023
84991,24,29-07-2023
85123A,12,29-07-2023
84879,8,29-07-2023
85099B,10,29-07-2023
85099B,10,29-07-2023
22197,12,29-07-2023
85099B,20,29-07-2023
84879,32,29-07-2023
85123A,2,29-07-2023
84879,24,29-07-2023
85099B,10,29-07-2023
85123A,12,29-07-2023
22197,2,29-07-2023
84879,8,29-07-2023
84991,24,29-07-2023
85123A,6,29-07-2023
85123A,6,29-08-2022
84879,24,29-08-2022
85123A,20,29-08-2022
84991,5,29-08-2022
85123A,3,29-08-2022
85123A,2,29-08-2022
85123A,1,29-08-2022
85123A,2,29-08-2022
84879,8,29-08-2022
84991,24,29-08-2022
85123A,6,29-08-2022
85123A,12,29-08-2022
22492,36,29-08-2022
85123A,8,29-08-2022
85123A,6,29-08-2022
84879,8,29-08-2022
85123A,10,29-08-2022
84879,16,29-08-2022
21977,1,29-08-2022
22197,4,29-08-2022
85123A,1,29-08-2022
22197,10,29-08-2022
85123A,8,29-08-2022
85123A,32,29-08-2022
85099B,10,29-09-2022
84879,24,29-09-2022
84077,48,29-09-2022
84879,160,29-09-2022
22197,-3,29-09-2022
21212,120,29-09-2022
21977,24,29-09-2022
22197,100,29-09-2022
21212,120,29-09-2022
21977,120,29-09-2022
85099B,100,29-09-2022
85123A,64,29-09-2022
22492,1,29-09-2022
84077,48,29-09-2022
22197,12,29-09-2022
84991,24,29-09-2022
85123A,6,29-09-2022
85099B,100,29-09-2022
84879,160,29-09-2022
21212,24,29-09-2022
84991,24,29-09-2022
21212,2,29-09-2022
84991,2,29-09-2022
85123A,2,29-09-2022
21212,24,29-09-2022
85099B,100,29-09-2022
84991,24,29-09-2022
85099B,10,29-09-2022
85123A,6,29-09-2022
84879,8,29-09-2022
85123A,22,29-09-2022
85123A,-1,29-09-2022
85099B,10,29-09-2022
21212,1,29-09-2022
21977,1,29-09-2022
85099B,10,29-09-2022
84879,8,29-09-2022
85123A,6,29-09-2022
22197,36,29-09-2022
85099B,10,29-09-2022
21212,24,29-09-2022
85099B,100,29-09-2022
85123A,1,29-09-2022
85099B,4,29-09-2022
84879,8,29-09-2022
21212,24,29-09-2022
85123A,3,29-09-2022
22492,36,29-09-2022
21977,24,29-09-2022
21212,24,29-09-2022
85099B,10,29-09-2022
22492,36,29-09-2023
85099B,10,29-09-2023
85099B,10,29-09-2023
85099B,20,29-09-2023
85123A,2,29-09-2023
85099B,10,29-09-2023
84879,16,29-09-2023
84991,4,29-09-2023
85099B,200,29-09-2023
85099B,10,29-09-2023
84077,48,29-09-2023
85123A,6,29-09-2023
22197,12,29-09-2023
84879,24,29-09-2023
22197,24,29-09-2023
84991,-24,29-09-2023
21212,-5,29-09-2023
85123A,2,29-09-2023
22197,200,29-09-2023
85099B,20,29-09-2023
85123A,4,29-09-2023
21212,-72,29-09-2023
22197,12,29-09-2023
85099B,10,29-09-2023
85099B,-100,29-09-2023
84879,16,29-09-2023
85099B,4,29-09-2023
85099B,5,29-09-2023
84879,16,29-09-2023
84077,48,29-09-2023
85123A,32,29-09-2023
84879,32,29-09-2023
84879,16,29-09-2023
84879,8,29-09-2023
21212,24,29-09-2023
22197,12,29-09-2023
21212,24,29-09-2023
85123A,32,29-09-2023
21212,3,29-09-2023
84879,8,29-09-2023
85099B,3,29-09-2023
85123A,2,29-09-2023
21212,1,29-09-2023
22197,12,29-09-2023
84879,8,29-09-2023
22197,12,29-09-2023
21977,24,29-09-2023
84991,24,29-09-2023
84879,8,29-09-2023
21212,24,29-09-2023
21977,24,29-09-2023
21212,24,29-09-2023
84879,8,29-09-2023
17003,36,29-09-2023
85099B,10,29-09-2023
84879,16,29-09-2023
22492,36,29-09-2023
21977,24,29-09-2023
21212,24,29-09-2023
85099B,10,29-09-2023
22197,12,29-09-2023
21212,24,29-09-2023
84879,8,29-09-2023
22492,36,29-09-2023
84077,48,29-09-2023
84991,24,29-09-2023
85099B,50,29-09-2023
84879,32,29-10-2022
21977,24,29-10-2022
85123A,6,29-10-2022
85099B,40,29-10-2022
84879,32,29-10-2022
85123A,32,29-10-2022
84077,48,29-10-2022
84879,160,29-10-2022
21977,24,29-10-2022
85123A,32,29-10-2022
21212,24,29-10-2022
85099B,10,29-10-2022
84879,48,29-10-2022
85123A,32,29-10-2022
84991,24,29-10-2022
21212,24,29-10-2022
85099B,20,29-10-2022
84879,24,29-10-2022
85123A,12,29-10-2022
21977,24,29-10-2022
21212,24,29-10-2022
85099B,10,29-10-2022
22197,1512,29-10-2022
22197,888,29-10-2022
85123A,3,29-10-2022
84879,10,29-10-2022
84991,24,29-10-2022
22492,36,29-10-2022
22492,36,29-10-2022
22492,36,29-10-2022
21212,24,29-10-2022
21212,1,29-10-2022
22197,4,29-10-2022
22492,2,29-10-2022
84879,8,29-10-2022
85099B,10,29-10-2022
85099B,3,29-10-2022
85123A,3,29-10-2022
21212,42,29-10-2022
21977,3,29-10-2022
84991,4,29-10-2022
22197,1,29-10-2022
85123A,10,29-10-2022
21212,12,29-10-2022
84991,2,29-10-2022
22492,36,29-10-2022
85123A,6,29-10-2022
84879,32,29-10-2022
22492,1,29-10-2022
21977,1,29-10-2022
21212,1,29-10-2022
84991,1,29-10-2022
84879,8,29-10-2022
85099B,20,29-10-2022
85123A,32,29-10-2022
85123A,1,29-10-2022
85123A,1,29-10-2022
84077,48,29-10-2022
84879,8,29-11-2022
22492,36,29-11-2022
22492,36,29-11-2022
84077,3,29-11-2022
84991,1,29-11-2022
85099B,3,29-11-2022
85123A,6,29-11-2022
21212,5,29-11-2022
22197,12,29-11-2022
22197,12,29-11-2022
85099B,100,29-11-2022
85123A,6,29-11-2022
21212,120,29-11-2022
84991,24,29-11-2022
21977,24,29-11-2022
85099B,66,29-11-2022
85123A,6,29-11-2022
22197,20,29-11-2022
84879,8,29-11-2022
22197,15,29-11-2022
84879,8,29-11-2022
22197,8,29-11-2022
22197,4,29-11-2022
85099B,1,29-11-2022
85099B,10,29-11-2022
21212,6,29-11-2022
84879,16,29-11-2022
21212,24,29-11-2022
85099B,1,29-11-2022
22197,6,29-11-2022
84879,8,29-11-2022
84991,3,29-11-2022
22197,2,29-11-2022
84879,8,29-11-2022
85099B,10,29-11-2022
85123A,2,29-11-2022
85123A,32,29-11-2022
21212,120,29-11-2022
85123A,192,29-11-2022
85099B,40,29-11-2022
84879,8,29-11-2022
22197,9,29-11-2022
21212,24,29-11-2022
22197,4,29-11-2022
85123A,12,29-11-2022
85099B,2,29-11-2022
84879,16,29-11-2022
21977,1,29-11-2022
21212,1,29-11-2022
84991,1,29-11-2022
84879,32,29-11-2022
21212,240,29-11-2022
84991,24,29-11-2022
21212,24,29-11-2022
22197,12,29-11-2022
22197,-1,29-11-2022
84879,8,29-11-2022
21977,24,29-11-2022
84991,24,29-11-2022
21212,24,29-11-2022
85123A,4,29-11-2022
22197,12,29-11-2022
84879,24,29-11-2022
84879,8,29-11-2022
85123A,14,29-11-2022
84077,48,29-11-2022
21212,6,29-11-2022
21977,4,29-11-2022
22197,27,29-11-2022
22492,4,29-11-2022
84077,2,29-11-2022
84879,8,29-11-2022
85099B,1,29-11-2022
85123A,64,29-11-2022
85099B,20,29-11-2022
85099B,20,29-11-2022
85123A,2,29-11-2022
85099B,6,29-11-2022
85123A,1,29-11-2022
84991,1,29-11-2022
84991,1,29-11-2022
21977,24,29-11-2023
85099B,10,29-11-2023
22197,100,29-11-2023
84879,8,29-11-2023
84879,8,29-11-2023
84879,16,29-11-2023
84991,24,29-11-2023
21977,24,29-11-2023
21212,24,29-11-2023
84879,16,29-11-2023
21212,21,29-11-2023
22197,20,29-11-2023
85099B,16,29-11-2023
85099B,20,29-11-2023
22197,15,29-11-2023
85099B,3,29-11-2023
85123A,3,29-11-2023
84879,16,29-11-2023
22492,36,29-11-2023
85123A,32,29-11-2023
85123A,6,29-11-2023
21212,3,29-11-2023
84879,7,29-11-2023
85099B,20,29-11-2023
85123A,12,29-11-2023
22197,5,29-11-2023
21977,2,29-11-2023
84991,2,29-11-2023
17003,36,29-11-2023
22197,8,29-11-2023
85099B,1,29-11-2023
85099B,2,29-11-2023
85099B,10,29-11-2023
22197,10,29-11-2023
22492,36,29-11-2023
84077,48,29-11-2023
85099B,12,29-11-2023
22197,12,29-11-2023
85123A,4,29-11-2023
22197,100,29-11-2023
84991,10,29-11-2023
84077,48,29-11-2023
85099B,30,29-11-2023
85123A,1,29-11-2023
21977,1,29-11-2023
22197,2,29-11-2023
85123A,1,29-11-2023
85123A,1,29-11-2023
85123A,32,29-11-2023
85099B,10,29-11-2023
85099B,10,29-11-2023
84879,8,29-11-2023
85099B,2,29-11-2023
85123A,6,29-11-2023
22197,24,29-11-2023
85099B,4,29-11-2023
22197,7,29-11-2023
84879,8,29-11-2023
85123A,1,29-11-2023
84879,8,29-11-2023
85123A,12,29-11-2023
85099B,1,29-11-2023
22197,300,29-11-2023
22197,32,29-11-2023
22492,2,29-11-2023
84879,8,29-11-2023
85099B,1,29-11-2023
85123A,3,29-11-2023
21212,2,29-11-2023
21977,2,29-11-2023
22197,100,29-11-2023
84879,24,29-11-2023
85099B,10,29-11-2023
17003,2,29-11-2023
21212,2,29-11-2023
21977,1,29-11-2023
22197,52,29-11-2023
22492,3,29-11-2023
84991,1,29-11-2023
85099B,3,29-11-2023
85123A,2,29-11-2023
22197,5,29-11-2023
21977,4,29-11-2023
22197,4,29-11-2023
22197,10,30-01-2023
85123A,32,30-01-2023
84879,16,30-01-2023
85123A,32,30-01-2023
85123A,2,30-01-2023
85123A,20,30-01-2023
85123A,6,30-01-2023
85123A,4,30-01-2023
85123A,8,30-01-2023
84991,24,30-01-2023
85123A,6,30-01-2023
21977,1,30-01-2023
21977,2,30-01-2023
21212,4,30-01-2023
85123A,12,30-01-2023
84879,8,30-01-2023
85123A,1,30-01-2023
21212,24,30-03-2022
84879,40,30-03-2022
21977,24,30-03-2022
84879,8,30-03-2022
85123A,6,30-03-2022
85123A,12,30-03-2022
84879,32,30-03-2022
85123A,32,30-03-2022
85123A,2,30-03-2022
85099B,30,30-03-2022
85123A,6,30-03-2022
21212,120,30-03-2022
85123A,6,30-03-2022
22197,24,30-03-2022
85099B,50,30-03-2022
85099B,10,30-03-2022
84879,16,30-03-2022
21977,1,30-03-2022
84991,1,30-03-2022
85123A,5,30-03-2022
21212,12,30-03-2022
84991,12,30-03-2022
85099B,5,30-03-2022
21977,24,30-03-2022
85099B,10,30-03-2022
85099B,10,30-03-2022
84879,8,30-03-2022
22197,1,30-03-2022
84991,2,30-03-2022
21212,7,30-03-2022
85099B,4,30-03-2022
84991,24,30-03-2022
84879,24,30-03-2022
85123A,18,30-03-2022
21212,24,30-03-2022
84991,24,30-03-2022
85099B,-1,30-03-2022
22492,36,30-03-2023
21977,24,30-03-2023
22197,12,30-03-2023
84077,48,30-03-2023
85123A,6,30-03-2023
85123A,32,30-03-2023
85099B,20,30-03-2023
85099B,200,30-03-2023
84879,8,30-03-2023
21212,1,30-03-2023
21977,24,30-03-2023
85123A,4,30-03-2023
21977,24,30-03-2023
21212,24,30-03-2023
84879,8,30-03-2023
21212,24,30-03-2023
85123A,10,30-03-2023
21977,1,30-03-2023
84991,1,30-03-2023
85123A,12,30-03-2023
21212,4,30-03-2023
85099B,10,30-03-2023
84077,96,30-03-2023
21977,24,30-03-2023
21212,24,30-03-2023
21977,24,30-03-2023
22197,12,30-03-2023
85099B,100,30-03-2023
22197,4,30-03-2023
21212,1,30-03-2023
84879,8,30-03-2023
84991,1,30-03-2023
85099B,1,30-03-2023
85123A,1,30-03-2023
85123A,3,30-03-2023
21977,24,30-04-2022
85123A,32,30-04-2022
22197,300,30-04-2022
21212,24,30-04-2022
85123A,32,30-04-2022
85099B,20,30-04-2022
